agent-action,agent-action-update,map-update,reward,sum
129,57,68,8,262
132,58,79,9,278
129,61,72,10,272
129,63,71,10,273
130,66,72,10,278
135,63,75,10,283
133,61,79,18,291
142,64,75,11,292
135,61,74,12,282
134,62,99,12,307
147,69,79,12,307
136,62,74,11,283
135,66,74,11,286
131,67,74,11,283
131,67,75,12,285
138,65,75,11,289
132,64,75,11,282
136,66,75,12,289
133,66,78,12,289
136,72,77,13,298
133,66,79,12,290
133,66,76,13,288
135,64,75,12,286
133,65,75,12,285
136,65,78,14,293
