agent-action,agent-action-update,map-update,reward,sum
99,51,69,3,222
94,47,89,4,234
98,49,71,4,222
93,44,70,4,211
97,50,73,4,224
98,47,66,4,215
100,63,79,4,246
97,48,70,4,219
99,43,72,5,219
97,43,96,4,240
92,50,72,5,219
91,49,71,5,216
96,44,69,5,214
96,67,79,5,247
101,50,69,5,225
91,44,69,5,209
92,47,74,5,218
99,57,75,5,236
93,45,73,5,216
102,52,72,5,231
93,45,69,6,213
97,44,72,7,220
102,42,70,5,219
103,59,74,5,241
97,49,72,5,223
