agent-action,agent-action-update,map-update,reward,sum
109,48,62,6,225
113,51,76,6,246
115,52,67,7,241
119,53,70,7,249
117,54,68,7,246
124,58,68,7,257
118,55,72,7,252
116,53,67,7,243
115,53,68,8,244
116,57,98,7,278
114,57,73,8,252
116,58,72,8,254
114,59,73,7,253
120,58,68,8,254
120,56,70,8,254
124,54,68,8,254
121,55,68,8,252
119,53,68,8,248
117,59,69,8,253
121,59,69,8,257
115,54,72,8,249
122,56,71,8,257
121,56,70,8,255
127,62,79,8,276
118,56,70,8,252
