agent-action,agent-action-update,map-update,reward,sum
100,43,66,3,212
111,76,84,4,275
96,48,71,4,219
99,54,72,4,229
93,46,69,4,212
102,61,76,4,243
89,44,70,5,208
95,55,76,4,230
96,51,71,4,222
92,49,96,4,241
102,52,73,5,232
94,46,71,4,215
94,43,69,4,210
101,64,77,5,247
95,53,77,5,230
98,41,70,5,214
94,58,75,5,232
89,44,71,5,209
91,45,69,5,210
98,48,73,5,224
96,46,71,5,218
100,46,72,5,223
93,49,72,5,219
100,53,75,6,234
93,45,72,5,215
