agent-action,agent-action-update,map-update,reward,sum
29,27,7,17,80
15,25,7,18,65
28,14,7,17,66
25,24,8,15,72
24,22,8,16,70
25,17,8,17,67
28,27,8,7,70
28,25,10,13,76
25,28,8,18,79
24,28,8,16,76
28,26,7,11,72
24,18,8,24,74
20,15,10,15,60
24,27,7,17,75
27,28,11,16,82
26,25,7,16,74
19,18,7,11,55
20,15,8,16,59
16,9,8,14,47
28,24,7,8,67
23,25,8,3,59
30,12,8,13,63
27,17,8,18,70
29,27,8,13,77
29,26,8,18,81
