agent-action,agent-action-update,map-update,reward,sum
25,17,0,23,65
3,10,0,13,26
19,13,0,31,63
19,13,0,24,56
12,24,1,24,61
23,24,0,8,55
13,19,0,29,61
19,20,0,19,58
17,22,0,21,60
6,24,0,23,53
24,14,0,20,58
20,19,0,12,51
20,20,0,19,59
23,24,0,23,70
24,24,0,23,71
17,24,0,11,52
20,19,0,19,58
20,24,0,14,58
10,20,0,12,42
25,24,0,15,64
24,24,0,23,71
21,21,1,23,66
25,24,0,23,72
18,19,0,19,56
20,20,0,20,60
